dispnum,ccode1,ccode2,year,sidea1,sidea2,revstate1,revstate2,revtype11,revtype12,revtype21,revtype22,fatality1,fatality2,fatalpre1,fatalpre2,hiact1,hiact2,hostlev1,hostlev2,orig1,orig2,midongoing,midonset,hiact,hostlev,mindur,maxdur,outcome,settle,fatality,fatalpre,stmon,endmon,version
51,710,800,1952,1,0,0,0,0,0,-9,-9,6,3,-9,-9,20,20,5,5,0,0,1,0,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,710,800,1953,1,0,0,0,0,0,-9,-9,6,3,-9,-9,20,20,5,5,0,0,1,0,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,710,840,1950,1,0,0,0,0,0,-9,-9,6,2,-9,-9,20,20,5,5,0,0,1,1,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,710,840,1951,1,0,0,0,0,0,-9,-9,6,2,-9,-9,20,20,5,5,0,0,1,0,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,710,840,1952,1,0,0,0,0,0,-9,-9,6,2,-9,-9,20,20,5,5,0,0,1,0,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,710,840,1953,1,0,0,0,0,0,-9,-9,6,2,-9,-9,20,20,5,5,0,0,1,0,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,710,900,1950,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,1,1,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,710,900,1951,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,1,0,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,710,900,1952,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,1,0,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,710,900,1953,1,0,0,0,0,0,-9,-9,6,4,-9,-9,20,20,5,5,0,0,1,0,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,710,920,1950,1,0,0,0,0,0,-9,-9,6,0,-9,0,20,20,5,5,0,0,1,1,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,710,920,1951,1,0,0,0,0,0,-9,-9,6,0,-9,0,20,20,5,5,0,0,1,0,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,710,920,1952,1,0,0,0,0,0,-9,-9,6,0,-9,0,20,20,5,5,0,0,1,0,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,710,920,1953,1,0,0,0,0,0,-9,-9,6,0,-9,0,20,20,5,5,0,0,1,0,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,731,732,1950,1,0,1,1,1,1,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,1,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,731,732,1951,1,0,1,1,1,1,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,0,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,731,732,1952,1,0,1,1,1,1,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,0,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,731,732,1953,1,0,1,1,1,1,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,0,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,731,800,1951,1,0,1,0,1,0,-9,-9,6,3,-9,-9,20,20,5,5,1,0,1,1,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,731,800,1952,1,0,1,0,1,0,-9,-9,6,3,-9,-9,20,20,5,5,1,0,1,0,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,731,800,1953,1,0,1,0,1,0,-9,-9,6,3,-9,-9,20,20,5,5,1,0,1,0,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,731,840,1950,1,0,1,0,1,0,-9,-9,6,2,-9,-9,20,20,5,5,1,0,1,1,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,731,840,1951,1,0,1,0,1,0,-9,-9,6,2,-9,-9,20,20,5,5,1,0,1,0,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,731,840,1952,1,0,1,0,1,0,-9,-9,6,2,-9,-9,20,20,5,5,1,0,1,0,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,731,840,1953,1,0,1,0,1,0,-9,-9,6,2,-9,-9,20,20,5,5,1,0,1,0,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,731,900,1950,1,0,1,0,1,0,-9,-9,6,4,-9,-9,20,20,5,5,1,0,1,1,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,731,900,1951,1,0,1,0,1,0,-9,-9,6,4,-9,-9,20,20,5,5,1,0,1,0,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,731,900,1952,1,0,1,0,1,0,-9,-9,6,4,-9,-9,20,20,5,5,1,0,1,0,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,731,900,1953,1,0,1,0,1,0,-9,-9,6,4,-9,-9,20,20,5,5,1,0,1,0,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,731,920,1950,1,0,1,0,1,0,-9,-9,6,0,-9,0,20,20,5,5,1,0,1,1,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,731,920,1951,1,0,1,0,1,0,-9,-9,6,0,-9,0,20,20,5,5,1,0,1,0,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,731,920,1952,1,0,1,0,1,0,-9,-9,6,0,-9,0,20,20,5,5,1,0,1,0,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
51,731,920,1953,1,0,1,0,1,0,-9,-9,6,0,-9,0,20,20,5,5,1,0,1,0,20,5,1129,1129,5,1,6,-9,6,7,gml-2.0
53,2,710,1956,0,1,0,0,0,0,-9,-9,0,0,0,0,7,16,3,4,1,1,1,1,16,4,1,1,5,3,1,0,8,8,gml-2.0
55,325,350,1923,1,0,1,0,1,0,-9,-9,0,0,0,0,16,0,4,1,1,1,1,1,16,4,29,29,6,1,0,0,8,9,gml-2.0
56,200,350,1897,1,0,1,0,2,0,-9,-9,0,-9,0,-9,16,0,4,1,1,1,1,1,16,4,203,203,4,2,-9,-9,3,9,gml-2.0
56,200,640,1897,1,0,1,0,2,0,-9,-9,0,-9,0,-9,16,0,4,1,1,1,1,1,16,4,203,203,4,2,-9,-9,3,9,gml-2.0
56,220,350,1897,1,0,1,0,2,0,-9,-9,-9,-9,-9,-9,16,0,4,1,1,1,1,1,16,4,203,203,4,2,-9,-9,3,9,gml-2.0
56,220,640,1897,1,0,1,0,2,0,-9,-9,-9,-9,-9,-9,16,0,4,1,1,1,1,1,16,4,203,203,4,2,-9,-9,3,9,gml-2.0
56,255,350,1897,1,0,1,0,2,0,-9,-9,0,-9,0,-9,16,0,4,1,1,1,1,1,16,4,203,203,4,2,-9,-9,3,9,gml-2.0
56,255,640,1897,1,0,1,0,2,0,-9,-9,0,-9,0,-9,16,0,4,1,1,1,1,1,16,4,203,203,4,2,-9,-9,3,9,gml-2.0
56,300,350,1897,1,0,1,0,2,0,-9,-9,0,-9,0,-9,16,0,4,1,1,1,1,1,16,4,203,203,4,2,-9,-9,3,9,gml-2.0
56,300,640,1897,1,0,1,0,2,0,-9,-9,0,-9,0,-9,16,0,4,1,1,1,1,1,16,4,203,203,4,2,-9,-9,3,9,gml-2.0
56,325,350,1897,1,0,1,0,2,0,-9,-9,0,-9,0,-9,16,0,4,1,1,1,1,1,16,4,203,203,4,2,-9,-9,3,9,gml-2.0
56,325,640,1897,1,0,1,0,2,0,-9,-9,0,-9,0,-9,16,0,4,1,1,1,1,1,16,4,203,203,4,2,-9,-9,3,9,gml-2.0
56,350,365,1897,0,1,0,1,0,2,-9,-9,-9,0,-9,0,0,16,1,4,1,1,1,1,16,4,203,203,4,2,-9,-9,3,9,gml-2.0
56,365,640,1897,1,0,1,0,2,0,-9,-9,0,-9,0,-9,16,0,4,1,1,1,1,1,16,4,203,203,4,2,-9,-9,3,9,gml-2.0
57,200,365,1853,0,1,0,1,0,2,-9,-9,6,6,-9,-9,20,20,5,5,0,1,1,1,20,5,1034,1034,2,1,6,-9,5,3,gml-2.0
57,200,365,1854,0,1,0,1,0,2,-9,-9,6,6,-9,-9,20,20,5,5,0,1,1,0,20,5,1034,1034,2,1,6,-9,5,3,gml-2.0
57,200,365,1855,0,1,0,1,0,2,-9,-9,6,6,-9,-9,20,20,5,5,0,1,1,0,20,5,1034,1034,2,1,6,-9,5,3,gml-2.0
57,200,365,1856,0,1,0,1,0,2,-9,-9,6,6,-9,-9,20,20,5,5,0,1,1,0,20,5,1034,1034,2,1,6,-9,5,3,gml-2.0
57,220,365,1853,0,1,0,1,0,2,-9,-9,6,6,-9,-9,20,20,5,5,0,1,1,1,20,5,1034,1034,2,1,6,-9,5,3,gml-2.0
57,220,365,1854,0,1,0,1,0,2,-9,-9,6,6,-9,-9,20,20,5,5,0,1,1,0,20,5,1034,1034,2,1,6,-9,5,3,gml-2.0
57,220,365,1855,0,1,0,1,0,2,-9,-9,6,6,-9,-9,20,20,5,5,0,1,1,0,20,5,1034,1034,2,1,6,-9,5,3,gml-2.0
57,220,365,1856,0,1,0,1,0,2,-9,-9,6,6,-9,-9,20,20,5,5,0,1,1,0,20,5,1034,1034,2,1,6,-9,5,3,gml-2.0
57,300,365,1854,0,1,0,1,0,2,-9,-9,0,6,0,-9,7,20,3,5,0,1,1,1,20,5,1034,1034,2,1,6,-9,5,3,gml-2.0
57,300,365,1855,0,1,0,1,0,2,-9,-9,0,6,0,-9,7,20,3,5,0,1,1,0,20,5,1034,1034,2,1,6,-9,5,3,gml-2.0
57,300,365,1856,0,1,0,1,0,2,-9,-9,0,6,0,-9,7,20,3,5,0,1,1,0,20,5,1034,1034,2,1,6,-9,5,3,gml-2.0
57,325,365,1855,0,1,0,1,0,2,-9,-9,6,6,-9,-9,20,20,5,5,0,1,1,1,20,5,1034,1034,2,1,6,-9,5,3,gml-2.0
57,325,365,1856,0,1,0,1,0,2,-9,-9,6,6,-9,-9,20,20,5,5,0,1,1,0,20,5,1034,1034,2,1,6,-9,5,3,gml-2.0
57,365,640,1853,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,1,20,5,1034,1034,2,1,6,-9,5,3,gml-2.0
57,365,640,1854,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,0,20,5,1034,1034,2,1,6,-9,5,3,gml-2.0
57,365,640,1855,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,0,20,5,1034,1034,2,1,6,-9,5,3,gml-2.0
57,365,640,1856,1,0,1,0,2,0,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,0,20,5,1034,1034,2,1,6,-9,5,3,gml-2.0
61,2,40,1962,1,0,1,0,3,0,-9,-9,0,0,0,0,13,16,4,4,1,1,1,1,16,4,133,133,4,1,0,0,8,12,gml-2.0
61,2,365,1962,1,0,1,0,3,0,-9,-9,0,0,0,0,13,16,4,4,1,1,1,1,16,4,133,133,4,1,0,0,8,12,gml-2.0
64,365,640,1826,1,0,1,0,2,0,-9,-9,0,0,0,0,7,0,3,1,1,1,1,1,7,3,0,0,4,1,0,0,4,4,gml-2.0
67,255,315,1934,0,1,0,0,0,0,-9,-9,0,0,0,0,0,7,1,3,1,1,1,1,7,3,6,6,5,3,0,0,7,7,gml-2.0
67,255,325,1934,0,1,0,0,0,0,-9,-9,0,0,0,0,0,7,1,3,1,1,1,1,7,3,6,6,5,3,0,0,7,7,gml-2.0
67,255,345,1934,0,1,0,0,0,0,-9,-9,0,0,0,0,0,7,1,3,1,1,1,1,7,3,6,6,5,3,0,0,7,7,gml-2.0
68,2,220,1900,0,1,0,0,0,0,-9,-9,0,0,0,0,7,7,3,3,1,1,1,1,7,3,10,10,4,1,0,0,1,1,gml-2.0
68,42,220,1900,0,1,0,0,0,0,-9,-9,0,0,0,0,0,7,1,3,1,1,1,1,7,3,10,10,4,1,0,0,1,1,gml-2.0
69,2,42,1914,1,0,1,0,3,0,-9,-9,0,0,0,0,16,0,4,1,1,1,1,1,16,4,980,980,4,2,0,0,3,11,gml-2.0
69,2,42,1915,1,0,1,0,3,0,-9,-9,0,0,0,0,16,0,4,1,1,1,1,0,16,4,980,980,4,2,0,0,3,11,gml-2.0
69,2,42,1916,1,0,1,0,3,0,-9,-9,0,0,0,0,16,0,4,1,1,1,1,0,16,4,980,980,4,2,0,0,3,11,gml-2.0
71,200,350,1850,1,0,1,0,2,0,-9,-9,0,0,0,0,13,0,4,1,1,1,1,1,13,4,88,88,4,1,0,0,1,4,gml-2.0
77,200,220,1898,0,1,1,0,1,0,-9,-9,0,0,0,0,7,7,3,3,1,1,1,1,7,3,254,254,4,1,0,0,7,3,gml-2.0
77,200,220,1899,0,1,1,0,1,0,-9,-9,0,0,0,0,7,7,3,3,1,1,1,0,7,3,254,254,4,1,0,0,7,3,gml-2.0
78,300,327,1847,1,0,1,0,2,0,-9,-9,0,0,0,0,14,0,4,1,1,1,1,1,14,4,137,167,5,3,0,0,7,12,gml-2.0
78,300,327,1848,1,0,1,0,2,0,-9,-9,0,0,0,0,14,0,4,1,1,1,1,0,14,4,137,167,5,3,0,0,7,12,gml-2.0
86,220,600,1907,1,0,1,0,2,0,-9,-9,-9,-9,-9,-9,14,17,4,4,1,1,1,1,17,4,373,402,1,3,-9,-9,3,4,gml-2.0
86,220,600,1908,1,0,1,0,2,0,-9,-9,-9,-9,-9,-9,14,17,4,4,1,1,1,0,17,4,373,402,1,3,-9,-9,3,4,gml-2.0
86,230,600,1907,1,0,0,0,0,0,-9,-9,-9,-9,-9,-9,14,17,4,4,0,1,1,1,17,4,373,402,1,3,-9,-9,3,4,gml-2.0
86,230,600,1908,1,0,0,0,0,0,-9,-9,-9,-9,-9,-9,14,17,4,4,0,1,1,0,17,4,373,402,1,3,-9,-9,3,4,gml-2.0
88,220,245,1870,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,1,1,20,5,235,235,2,2,6,-9,7,2,gml-2.0
88,220,255,1870,1,0,0,1,0,4,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,1,20,5,235,235,2,2,6,-9,7,2,gml-2.0
88,220,255,1871,1,0,0,1,0,4,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,0,20,5,235,235,2,2,6,-9,7,2,gml-2.0
88,220,267,1870,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,1,1,20,5,235,235,2,2,6,-9,7,2,gml-2.0
88,220,271,1870,1,0,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,1,0,1,1,20,5,235,235,2,2,6,-9,7,2,gml-2.0
89,220,230,1822,1,0,1,0,2,0,-9,-9,4,5,-9,-9,20,20,5,5,1,1,1,1,20,5,418,418,1,2,6,-9,9,11,gml-2.0
89,220,230,1823,1,0,1,0,2,0,-9,-9,4,5,-9,-9,20,20,5,5,1,1,1,0,20,5,418,418,1,2,6,-9,9,11,gml-2.0
89,230,255,1823,0,1,0,0,0,0,-9,-9,5,0,-9,0,20,1,5,2,1,0,1,1,20,5,418,418,1,2,6,-9,9,11,gml-2.0
89,230,300,1823,0,1,0,0,0,0,-9,-9,5,0,-9,0,20,1,5,2,1,0,1,1,20,5,418,418,1,2,6,-9,9,11,gml-2.0
89,230,365,1823,0,1,0,0,0,0,-9,-9,5,0,-9,0,20,1,5,2,1,0,1,1,20,5,418,418,1,2,6,-9,9,11,gml-2.0
91,220,640,1887,1,0,1,0,2 Policy,0,-9 Missing,-9,0,0,0,0,3,0,2,1,1,1,1,1,4,2,-9,21,4,4,0,0,5,5,gml-2.0
91,365,640,1887,1,0,1,0,2,0,-9,-9,0,0,0,0,3,0,2,1,1,1,1,1,4,2,-9,21,4,4,0,0,5,5,gml-2.0
92,220,481,1964,1,0,1,0,3,0,-9,-9,1,2,-9,-9,17,17,4,4,1,1,1,1,17,4,11,11,1,2,2,-9,2,2,gml-2.0
95,41,255,1909,0,1,0,1,0,2,-9,-9,0,0,0,0,0,7,1,3,1,1,1,1,7,3,152,211,4,1,0,0,10,4,gml-2.0
95,41,255,1910,0,1,0,1,0,2,-9,-9,0,0,0,0,0,7,1,3,1,1,1,0,7,3,152,211,4,1,0,0,10,4,gml-2.0
96,200,350,1886,1,0,1,0,2,0,-9,-9,0,0,0,0,13,0,4,1,0,1,1,1,13,4,29,29,4,3,0,0,5,6,gml-2.0
96,255,350,1886,1,0,1,0,2,0,-9,-9,0,0,0,0,13,0,4,1,0,1,1,1,13,4,29,29,4,3,0,0,5,6,gml-2.0
96,300,350,1886,1,0,1,0,2,0,-9,-9,0,0,0,0,13,0,4,1,0,1,1,1,13,4,29,29,4,3,0,0,5,6,gml-2.0
96,325,350,1886,1,0,1,0,2,0,-9,-9,0,0,0,0,13,0,4,1,0,1,1,1,13,4,29,29,4,3,0,0,5,6,gml-2.0
96,350,365,1886,0,1,0,1,0,2,-9,-9,0,0,0,0,0,13,1,4,1,0,1,1,13,4,29,29,4,3,0,0,5,6,gml-2.0
100,2,41,1914,1,0,1,0,2,0,-9,-9,0,0,0,0,16,0,4,1,1,1,1,1,16,4,277,277,4,1,0,0,12,9,gml-2.0
100,2,41,1915,1,0,1,0,2,0,-9,-9,0,0,0,0,16,0,4,1,1,1,1,0,16,4,277,277,4,1,0,0,12,9,gml-2.0
104,365,710,1880,1,0,0,1,0,1,-9,-9,0,0,0,0,7,7,3,3,1,1,1,1,7,3,62,121,6,1,0,0,3,6,gml-2.0
106,220,740,1895,1,0,1,0,2,0,-9,-9,0,0,0,0,7,7,3,3,1,1,1,1,7,3,13,13,4,3,0,0,4,5,gml-2.0
106,255,740,1895,1,0,1,0,2,0,-9,-9,0,0,0,0,1,7,2,3,1,1,1,1,7,3,13,13,4,3,0,0,4,5,gml-2.0
106,365,740,1895,1,0,1,0,2,0,-9,-9,0,0,0,0,7,7,3,3,1,1,1,1,7,3,13,13,4,3,0,0,4,5,gml-2.0
108,325,339,1939,1,0,1,0,1,0,-9,-9,1,-9,-9,-9,16,17,4,4,1,1,1,1,14,4,14,14,1,2,-9,-9,3,4,gml-2.0
109,300,325,1904,1,0,0,0,0,0,-9,-9,0,0,0,0,10,0,3,1,1,1,1,1,10,3,1,60,5,3,0,0,9,10,gml-2.0
111,200,325,1935,1,0,0,1,0,1,-9,-9,0,6,0,-9,7,20,3,5,0,1,1,1,20,5,534,534,2,2,6,-9,11,5,gml-2.0
111,200,325,1936,1,0,0,1,0,1,-9,-9,0,6,0,-9,7,20,3,5,0,1,1,0,20,5,534,534,2,2,6,-9,11,5,gml-2.0
111,325,530,1934,0,1,1,0,1,0,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,1,20,5,534,534,2,2,6,-9,11,5,gml-2.0
111,325,530,1935,0,1,1,0,1,0,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,0,20,5,534,534,2,2,6,-9,11,5,gml-2.0
111,325,530,1936,0,1,1,0,1,0,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,0,20,5,534,534,2,2,6,-9,11,5,gml-2.0
112,220,325,1860,0,1,0,1,0,1,-9,-9,0,4,0,-9,7,20,3,5,0,1,1,1,20,5,22,22,1,2,6,-9,9,9,gml-2.0
112,325,327,1860,1,0,1,0,1,0,-9,-9,4,5,-9,-9,20,20,5,5,1,1,1,1,20,5,22,22,1,2,6,-9,9,9,gml-2.0
113,220,325,1860,0,1,0,1,0,1,-9,-9,0,5,0,-9,7,20,3,5,0,1,1,1,20,5,148,148,1,2,6,-9,9,2,gml-2.0
113,220,325,1861,0,1,0,1,0,1,-9,-9,0,5,0,-9,7,20,3,5,0,1,1,0,20,5,148,148,1,2,6,-9,9,2,gml-2.0
113,325,329,1860,1,0,1,0,1,0,-9,-9,5,4,-9,-9,20,20,5,5,1,1,1,1,20,5,148,148,1,2,6,-9,9,2,gml-2.0
113,325,329,1861,1,0,1,0,1,0,-9,-9,5,4,-9,-9,20,20,5,5,1,1,1,0,20,5,148,148,1,2,6,-9,9,2,gml-2.0
114,325,640,1911,1,0,0,1,0,2,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,1,20,5,399,399,1,1,6,-9,9,10,gml-2.0
115,220,255,1859,0,1,0,0,0,0,-9,-9,6,0,-9,0,20,10,5,3,0,0,1,1,20,5,163,163,2,1,6,-9,1,7,gml-2.0
115,220,300,1859,0,1,0,0,0,0,-9,-9,6,6,-9,-9,20,20,5,5,0,1,1,1,20,5,163,163,2,1,6,-9,1,7,gml-2.0
115,255,325,1859,1,0,0,1,0,1,-9,-9,0,6,0,-9,10,20,3,5,0,1,1,1,20,5,163,163,2,1,6,-9,1,7,gml-2.0
115,300,325,1859,1,0,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,1,20,5,163,163,2,1,6,-9,1,7,gml-2.0
119,200,365,1885,0,1,0,1,0,1,-9,-9,0,0,0,0,11,7,3,3,1,1,1,1,10,3,198,198,6,1,0,0,2,9,gml-2.0
121,2,300,1853,1,0,1,0,2,0,-9,-9,0,0,0,0,7,0,3,1,1,1,1,1,7,3,0,0,4,3,0,0,6,6,gml-2.0
122,200,645,1961,0,1,0,1,0,1,-9,-9,0,0,0,0,7,16,3,4,0,1,1,1,15,4,185,185,5,3,0,0,6,12,gml-2.0
122,616,645,1961,0,1,0,1,0,1,-9,-9,0,0,0,0,7,16,3,4,0,1,1,1,15,4,185,185,5,3,0,0,6,12,gml-2.0
122,625,645,1961,0,1,0,1,0,1,-9,-9,0,0,0,0,7,16,3,4,0,1,1,1,15,4,185,185,5,3,0,0,6,12,gml-2.0
122,630,645,1961,0,1,0,1,0,1,-9,-9,0,0,0,0,0,16,1,4,0,1,1,1,15,4,185,185,5,3,0,0,6,12,gml-2.0
122,645,651,1961,1,0,1,0,1,0,-9,-9,0,0,0,0,16,7,4,3,1,0,1,1,15,4,185,185,5,3,0,0,6,12,gml-2.0
122,645,663,1961,1,0,1,0,1,0,-9,-9,0,0,0,0,16,7,4,3,1,0,1,1,15,4,185,185,5,3,0,0,6,12,gml-2.0
122,645,670,1961,1,0,1,0,1,0,-9,-9,0,0,0,0,16,7,4,3,1,0,1,1,15,4,185,185,5,3,0,0,6,12,gml-2.0
122,645,690,1961,1,0,1,0,1,0,-9,-9,0,0,0,0,16,10,4,3,1,1,1,1,15,4,185,185,5,3,0,0,6,12,gml-2.0
123,160,200,1845,0,1,0,1,0,2,-9,-9,-9,-9,-9,-9,17,13,4,4,1,1,1,1,17,4,246,246,1,1,3,178,7,3,gml-2.0
123,160,200,1846,0,1,0,1,0,2,-9,-9,-9,-9,-9,-9,17,13,4,4,1,1,1,0,17,4,246,246,1,1,3,178,7,3,gml-2.0
123,160,220,1845,0,1,0,1,0,2,-9,-9,-9,-9,-9,-9,17,13,4,4,1,1,1,1,17,4,246,246,1,1,3,178,7,3,gml-2.0
123,160,220,1846,0,1,0,1,0,2,-9,-9,-9,-9,-9,-9,17,13,4,4,1,1,1,0,17,4,246,246,1,1,3,178,7,3,gml-2.0
125,2,365,1958,1,0,1,0,2,0,-9,-9,0,0,0,0,7,7,3,3,1,0,1,1,8,3,167,167,6,1,0,0,5,10,gml-2.0
125,2,645,1958,1,0,1,0,2,0,-9,-9,0,0,0,0,7,0,3,1,1,0,1,1,8,3,167,167,6,1,0,0,5,10,gml-2.0
125,2,651,1958,1,0,1,0,2,0,-9,-9,0,0,0,0,7,0,3,1,1,1,1,1,8,3,167,167,6,1,0,0,5,10,gml-2.0
125,200,365,1958,1,0,1,0,2,0,-9,-9,0,0,0,0,8,7,3,3,0,0,1,1,8,3,167,167,6,1,0,0,5,10,gml-2.0
125,200,645,1958,1,0,1,0,2,0,-9,-9,0,0,0,0,8,0,3,1,0,0,1,1,8,3,167,167,6,1,0,0,5,10,gml-2.0
125,200,651,1958,1,0,1,0,2,0,-9,-9,0,0,0,0,8,0,3,1,0,1,1,1,8,3,167,167,6,1,0,0,5,10,gml-2.0
125,365,640,1958,0,1,0,0,0,0 Not applicable,-9,0 Not applicable,0,0,0,0,7,0,3,1,0,0,1,1,8,3,167,167,6,1,0,0,5,10,gml-2.0
125,640,645,1958,1,0,0,0,0 Not applicable,0,0 Not applicable,-9,0,0,0,0,0,0,1,1,0,0,1,1,8,3,167,167,6,1,0,0,5,10,gml-2.0
125,640,651,1958,1,0,0,0,0 Not applicable,0,0 Not applicable,-9,0,0,0,0,0,0,1,1,0,1,1,1,8,3,167,167,6,1,0,0,5,10,gml-2.0
126,300,640,1853,1,0,1,0,2,0,-9,-9,0,0,0,0,1,0,2,1,1,1,1,1,7,3,12,42,4,3,0,0,1,2,gml-2.0
126,365,640,1853,1,0,1,0,2,0,-9,-9,0,0,0,0,1,0,2,1,0,1,1,1,7,3,12,42,4,3,0,0,1,2,gml-2.0
127,200,255,1921,1,0,0,0,0,0,-9,-9,0,0,0,0,14,0,4,1,1,1,1,1,14,4,69,69,4,2,0,0,3,5,gml-2.0
127,211,255,1921,1,0,0,0,0,0,-9,-9,0,0,0,0,14,0,4,1,1,1,1,1,14,4,69,69,4,2,0,0,3,5,gml-2.0
127,220,255,1921,1,0,1,0,2,0,-9,-9,0,0,0,0,14,0,4,1,1,1,1,1,14,4,69,69,4,2,0,0,3,5,gml-2.0
127,255,325,1921,0,1,0,0,0,0,-9,-9,0,0,0,0,0,3,1,2,1,0,1,1,14,4,69,69,4,2,0,0,3,5,gml-2.0
128,200,640,1905,1,0,1,0,2,0,-9,-9,0,0,0,0,14,0,4,1,1,1,1,1,14,4,20,20,4,1,0,0,11,12,gml-2.0
128,220,640,1905,1,0,1,0,2,0,-9,-9,0,0,0,0,14,0,4,1,1,1,1,1,14,4,20,20,4,1,0,0,11,12,gml-2.0
128,300,640,1905,1,0,1,0,2,0,-9,-9,0,0,0,0,14,0,4,1,1,1,1,1,14,4,20,20,4,1,0,0,11,12,gml-2.0
128,325,640,1905,1,0,1,0,2,0,-9,-9,0,0,0,0,14,0,4,1,1,1,1,1,14,4,20,20,4,1,0,0,11,12,gml-2.0
128,365,640,1905,1,0,1,0,2,0,-9,-9,0,0,0,0,14,0,4,1,1,1,1,1,14,4,20,20,4,1,0,0,11,12,gml-2.0
129,710,740,1931,0,1,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,1,20,5,621,621,1,2,6,-9,9,5,gml-2.0
129,710,740,1932,0,1,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,0,20,5,621,621,1,2,6,-9,9,5,gml-2.0
129,710,740,1933,0,1,0,1,0,1,-9,-9,6,6,-9,-9,20,20,5,5,1,1,1,0,20,5,621,621,1,2,6,-9,9,5,gml-2.0
131,365,730,1899,1,0,1,0,4,0,-9,-9,0,0,0,0,7,0,3,1,1,1,1,1,10,3,199,199,4,1,0,0,9,4,gml-2.0
131,365,730,1900,1,0,1,0,4,0,-9,-9,0,0,0,0,7,0,3,1,1,1,1,0,10,3,199,199,4,1,0,0,9,4,gml-2.0
131,365,740,1900,1,0,1,0,4,0,-9,-9,0,0,0,0,7,10,3,3,1,0,1,1,10,3,199,199,4,1,0,0,9,4,gml-2.0
133,200,368,1923,0,1,0,1,0,1,-9,-9,-9,-9,-9,-9,7,14,3,4,0,1,1,1,17,4,18,18,6,1,-9,-9,1,1,gml-2.0
133,220,368,1923,0,1,0,1,0,1,-9,-9,-9,-9,-9,-9,17,14,4,4,1,1,1,1,17,4,18,18,6,1,-9,-9,1,1,gml-2.0
133,325,368,1923,0,1,0,1,0,1,-9,-9,-9,-9,-9,-9,7,14,3,4,0,1,1,1,17,4,18,18,6,1,-9,-9,1,1,gml-2.0
