region,claimdy,claim,dyadnum,chal,tgt,dyad,year,icowsal,icowsalc,salchal,saltgt,saltan,salint,salintc,salintt,tchomechal,tchometgt,tcpop,tcresource,tcstratloc,tcidenchal,tcidentgt,tchistchal,tchisttgt,tcoffshore,tcentirecl,midissyr,midfatyr,waryr,recmid5,recmid10,recmidwt,recfat5,recfat10,recfatwt,recwar5,recwar10,recwarwt,version
3,61401,614,1,255,235,235255,1907,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,61401,614,1,255,235,235255,1908,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,61401,614,1,255,235,235255,1909,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,61401,614,1,255,235,235255,1910,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,61401,614,1,255,235,235255,1911,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,61401,614,1,255,235,235255,1912,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,61401,614,1,255,235,235255,1913,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,61401,614,1,255,235,235255,1914,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,61401,614,1,255,235,235255,1915,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,61601,616,1,200,235,200235,1889,5,2,2,3,4,1,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.01
3,61601,616,1,200,235,200235,1890,5,2,2,3,4,1,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.01
3,61601,616,1,200,235,200235,1891,5,2,2,3,4,1,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,1,.9,0,0,0,0,0,0,1.01
3,61602,616,2,235,200,200235,1892,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,61602,616,2,235,200,200235,1893,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,61602,616,2,235,200,200235,1894,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,61602,616,2,235,200,200235,1895,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,61602,616,2,235,200,200235,1896,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,61602,616,2,235,200,200235,1897,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,61801,618,1,553,235,235553,1968,7,2,4,3,4,3,2,1,1,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1823,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1824,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1825,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1826,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1827,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1828,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1829,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1830,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1831,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1832,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1833,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1834,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1835,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1836,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1837,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1838,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1839,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1840,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1841,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1842,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1843,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1844,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1845,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1846,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1847,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1848,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1849,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1850,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1851,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1852,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1853,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1854,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1855,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1856,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1857,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1858,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1859,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1860,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1861,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1862,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1863,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1864,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1865,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1866,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1867,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1868,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1869,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1870,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1871,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1872,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1873,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1874,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1875,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1876,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1877,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1878,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1879,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1880,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1881,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62001,620,1,200,235,200235,1882,5,2,2,3,4,1,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62201,622,1,200,235,200235,1905,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62201,622,1,200,235,200235,1906,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62201,622,1,200,235,200235,1907,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62201,622,1,200,235,200235,1908,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62201,622,1,200,235,200235,1909,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62201,622,1,200,235,200235,1910,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62201,622,1,200,235,200235,1911,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62201,622,1,200,235,200235,1912,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62201,622,1,200,235,200235,1913,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62201,622,1,200,235,200235,1914,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62201,622,1,200,235,200235,1915,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62201,622,1,200,235,200235,1916,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62201,622,1,200,235,200235,1917,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62201,622,1,200,235,200235,1918,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62201,622,1,200,235,200235,1919,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62201,622,1,200,235,200235,1920,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62201,622,1,200,235,200235,1921,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62201,622,1,200,235,200235,1922,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62201,622,1,200,235,200235,1923,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62201,622,1,200,235,200235,1924,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62201,622,1,200,235,200235,1925,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62201,622,1,200,235,200235,1926,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62201,622,1,200,235,200235,1927,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62401,624,1,552,551,551552,1997,5,2,2,3,2,3,1,2,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62601,626,1,553,551,551553,1968,9,3,4,5,4,5,2,3,1,1,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62602,626,2,553,551,551553,1981,7,2,3,4,2,5,2,3,1,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62602,626,2,553,551,551553,1982,7,2,3,4,2,5,2,3,1,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62602,626,2,553,551,551553,1983,7,2,3,4,2,5,2,3,1,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62602,626,2,553,551,551553,1984,7,2,3,4,2,5,2,3,1,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62602,626,2,553,551,551553,1985,7,2,3,4,2,5,2,3,1,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,62602,626,2,553,551,551553,1986,7,2,3,4,2,5,2,3,1,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63601,636,1,255,200,200255,1885,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63601,636,1,255,200,200255,1886,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63601,636,1,255,200,200255,1887,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63601,636,1,255,200,200255,1888,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63601,636,1,255,200,200255,1889,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63601,636,1,255,200,200255,1890,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63601,636,1,255,200,200255,1891,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63601,636,1,255,200,200255,1892,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63601,636,1,255,200,200255,1893,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63601,636,1,255,200,200255,1894,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63601,636,1,255,200,200255,1895,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63601,636,1,255,200,200255,1896,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63601,636,1,255,200,200255,1897,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63601,636,1,255,200,200255,1898,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63601,636,1,255,200,200255,1899,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63601,636,1,255,200,200255,1900,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63601,636,1,255,200,200255,1901,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63601,636,1,255,200,200255,1902,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63601,636,1,255,200,200255,1903,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63601,636,1,255,200,200255,1904,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63601,636,1,255,200,200255,1905,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63601,636,1,255,200,200255,1906,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63601,636,1,255,200,200255,1907,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63601,636,1,255,200,200255,1908,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63601,636,1,255,200,200255,1909,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63601,636,1,255,200,200255,1910,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63601,636,1,255,200,200255,1911,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63602,636,2,200,255,200255,1915,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63603,636,3,565,560,560565,1990,10,3,5,5,6,4,2,2,1,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63603,636,3,565,560,560565,1991,10,3,5,5,6,4,2,2,1,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63603,636,3,565,560,560565,1992,10,3,5,5,6,4,2,2,1,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63603,636,3,565,560,560565,1993,10,3,5,5,6,4,2,2,1,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63603,636,3,565,560,560565,1994,10,3,5,5,6,4,2,2,1,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63604,636,4,565,560,560565,1990,7,2,3,4,4,3,1,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63604,636,4,565,560,560565,1991,7,2,3,4,4,3,1,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63604,636,4,565,560,560565,1992,7,2,3,4,4,3,1,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63604,636,4,565,560,560565,1993,7,2,3,4,4,3,1,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63604,636,4,565,560,560565,1994,7,2,3,4,4,3,1,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63604,636,4,565,560,560565,1995,7,2,3,4,4,3,1,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63604,636,4,565,560,560565,1996,7,2,3,4,4,3,1,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63604,636,4,565,560,560565,1997,7,2,3,4,4,3,1,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63604,636,4,565,560,560565,1998,7,2,3,4,4,3,1,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63604,636,4,565,560,560565,1999,7,2,3,4,4,3,1,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63604,636,4,565,560,560565,2000,7,2,3,4,4,3,1,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63604,636,4,565,560,560565,2001,7,2,3,4,4,3,1,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63801,638,1,570,560,560570,1966,9,3,5,4,4,5,3,2,1,1,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63801,638,1,570,560,560570,1967,9,3,5,4,4,5,3,2,1,1,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63801,638,1,570,560,560570,1968,9,3,5,4,4,5,3,2,1,1,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63801,638,1,570,560,560570,1969,9,3,5,4,4,5,3,2,1,1,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63801,638,1,570,560,560570,1970,9,3,5,4,4,5,3,2,1,1,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63801,638,1,570,560,560570,1971,9,3,5,4,4,5,3,2,1,1,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
3,63801,638,1,570,560,560570,1972,9,3,5,4,4,5,3,2,1,1,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
